Ux,Uy,Umag
0.6077767073105869,-0.11600970628841795,0.6261504291800364
0.6009226706933692,-0.11945434144230435,0.6257601631156445
0.5954410906757918,-0.12106718230879818,0.56002269181666
0.5915279607141335,-0.1201117022336596,0.6075639595216135
0.5892647829070998,-0.11578657990738972,0.5794368916395158
0.5885634921400388,-0.10733126291998996,0.6293199811421425
0.5891338840757822,-0.09418628738543244,0.6458880569949171
0.5904992327429645,-0.0761843144124222,0.6007128834862604
0.5920744498639705,-0.053716165897454746,0.5582051306794378
0.5932940334692138,-0.027799784257410753,0.5317764972895359
0.59375,-7.967164074817471e-17,0.6251696517238046
0.5932940334692138,0.027799784257410635,0.6040132343970711
0.5920744498639704,0.053716165897454635,0.5919576230102135
0.5904992327429645,0.07618431441242213,0.5926421359059398
0.5891338840757822,0.09418628738543236,0.5664686343051031
0.5885634921400387,0.10733126291998987,0.6156250014121488
0.5892647829070997,0.11578657990738964,0.5811608144097948
0.5915279607141336,0.12011170223365966,0.6289796504866175
0.5954410906757917,0.12106718230879818,0.5708793567149238
0.6009226706933691,0.11945434144230432,0.6033552583953384
0.607776707310587,0.11600970628841811,0.5877948825550386
0.5757045319444384,-0.11945434144230435,0.6394644956126708
0.5656361379285311,-0.12458028423682738,0.5995623428499436
0.5569261972607239,-0.1279749606307336,0.5975585112921258
0.5498914891300428,-0.12873680764162715,0.5639779325666214
0.5447398126531924,-0.12581957113590006,0.582483812742257
0.5414897094450228,-0.11815827368365847,0.5609651254838719
0.5399162105380823,-0.10489068684343482,0.5273269703858308
0.5395665166097429,-0.08564501996289364,0.5325609245086109
0.5398672296095632,-0.06080057814294524,0.5790675441033213
0.5402860716474497,-0.03159468296943583,0.5300111328296561
0.5404663923182442,-8.160241210604086e-17,0.5548170689367469
0.5402860716474496,0.03159468296943564,0.5289179130419871
0.5398672296095632,0.060800578142945115,0.5980838158066212
0.5395665166097431,0.08564501996289357,0.5534009422502304
0.5399162105380821,0.10489068684343476,0.5606389766181383
0.541489709445023,0.11815827368365828,0.5433642672950844
0.5447398126531924,0.1258195711359001,0.5593578892450466
0.5498914891300427,0.12873680764162715,0.5440061293737435
0.5569261972607238,0.1279749606307336,0.5592604149938621
0.5656361379285311,0.12458028423682738,0.5488005892590929
0.575704531944438,0.11945434144230432,0.5836877223035383
0.5409608586368326,-0.12106718230879815,0.5622271460073561
0.5267098871118007,-0.1279749606307336,0.523466297609284
0.5136051376969977,-0.1333593721842305,0.5590039206635169
0.5020861469989394,-0.13614630470458824,0.5142466472086906
