time,generation,mean age hall_of_fame,mean compl,mean custom_compl,mean n_params,min mae,min mse,min max_ae,min minus_r2,min mare,min q75_are,min max_are,min ms_processed_e,min minus_spearman,max penalty
107.53204894065857,1.0,0.0,7.888888888888889,9.333333333333334,1.5555555555555556,0.04287515148086041,0.004009048463045624,0.37978910211643246,-0.4793717380050282,1.0044076085488955,1.0016396190904722,14.918682413724946,0.004009048463045624,-0.8248436469230268,4.0
145.46602392196655,2.0,0.625,7.5,9.0,1.625,0.04287515148086041,0.004009048463045624,0.37978910211643246,-0.4793717380050282,1.0044076085488955,1.0005936998708942,33.940564398782264,0.004009048463045624,-0.8248436469230268,4.0
178.18268990516663,3.0,1.2857142857142858,7.428571428571429,8.857142857142858,1.5714285714285714,0.04287515148086041,0.004009048463045624,0.37978910211643246,-0.4793717380050282,1.0044076085488955,1.0128796939438551,33.940564398782264,0.004009048463045624,-0.8248436469230268,4.0
210.125342130661,4.0,1.625,7.0,8.25,1.5,0.04287515148086041,0.004009048463045624,0.37978910211643246,-0.4793717380050282,1.0044436800622218,1.0129592220858115,34.15631161899211,0.004009048463045624,-0.8248436469230268,4.0
243.75644898414612,5.0,1.5,7.5,8.6,1.6,0.04287515148086041,0.004009048463045624,0.37978910211643246,-0.4793717380050282,1.0044454751646084,1.01296317981157,34.167048300495594,0.004009048463045624,-0.8248436469230268,4.0
276.20568013191223,6.0,2.125,7.875,8.875,1.625,0.04287515148086041,0.004009048463045624,0.37978910211643246,-0.4793717380050282,1.0044454751646084,1.01296317981157,34.167048300495594,0.004009048463045624,-0.8248436469230268,4.0
308.7078559398651,7.0,2.75,7.875,8.875,1.625,0.04287515148086041,0.004009048463045624,0.37978910211643246,-0.4793717380050282,1.0044454751646084,1.01296317981157,34.167048300495594,0.004009048463045624,-0.8248436469230268,4.0
341.02012610435486,8.0,2.4,6.6,7.4,1.4,0.04287515148086041,0.004009048463045624,0.3871957558392421,-0.4793717380050282,1.0044454751646084,1.01296317981157,34.167048300495594,0.004009048463045624,-0.8248436469230268,0.0
375.8920531272888,9.0,2.6,6.6,7.4,1.4,0.04287515148086041,0.004009048463045624,0.3871957558392421,-0.4793717380050282,1.004508572075079,1.0131021495900925,34.54405124149121,0.004009048463045624,-0.8248436469230268,0.0
410.06732392311096,10.0,2.5,7.666666666666667,8.5,1.6666666666666667,0.04287515148086041,0.004009048463045624,0.3465524711814625,-0.4793717380050282,1.004508572075079,1.0131021495900925,34.54405124149121,0.004009048463045624,-0.8248436469230268,0.0
446.7495949268341,11.0,2.857142857142857,8.0,9.142857142857142,1.7142857142857142,0.0420859034905323,0.004009048463045624,0.3508082666232102,-0.4793717380050282,1.004508572075079,1.0131021495900925,34.54405124149121,0.004009048463045624,-0.8248436469230268,0.0
482.81022691726685,12.0,3.7142857142857144,8.0,9.142857142857142,1.7142857142857142,0.042094005549052106,0.004009048463045624,0.3508082666232102,-0.4793717380050282,1.004508572075079,1.0131021495900925,34.54405124149121,0.004009048463045624,-0.8248436469230268,0.0
520.3671679496765,13.0,4.714285714285714,8.0,9.142857142857142,1.7142857142857142,0.042094005549052106,0.004009048463045624,0.3508082666232102,-0.4793717380050282,1.004508572075079,1.0131021495900925,34.54405124149121,0.004009048463045624,-0.8248436469230268,0.0
556.8512380123138,14.0,4.428571428571429,8.0,9.142857142857142,1.7142857142857142,0.04209402369296807,0.004009048463045624,0.3508082666232102,-0.4793717380050282,1.004508572075079,1.0131021495900925,34.54405124149121,0.004009048463045624,-0.8248436469230268,0.0
595.6369431018829,15.0,5.428571428571429,8.0,9.142857142857142,1.7142857142857142,0.04209402369296807,0.004009048463045624,0.3508082666232102,-0.4793717380050282,1.004508572075079,1.0131021495900925,34.54405124149121,0.004009048463045624,-0.8248436469230268,0.0
630.7143750190735,16.0,5.428571428571429,7.428571428571429,8.571428571428571,1.5714285714285714,0.04193469689869108,0.004009048463045624,0.35359926746905146,-0.4793717380050282,1.004508572075079,1.0131021495900925,34.54405124149121,0.004009048463045624,-0.8248436469230268,0.0
668.2164170742035,17.0,5.625,7.75,8.875,1.625,0.04193469689869108,0.004009048463045624,0.35359926746905146,-0.4793717380050282,1.004508572075079,1.0131021495900925,34.54405124149121,0.004009048463045624,-0.8248436469230268,0.0
703.7221360206604,18.0,6.625,7.75,8.875,1.625,0.04193469689869108,0.004009048463045624,0.35359926746905146,-0.4793717380050282,1.004508572075079,1.0131021495900925,34.54405124149121,0.004009048463045624,-0.8248436469230268,0.0
740.8009560108185,19.0,7.625,7.75,8.875,1.625,0.04193469689869108,0.004009048463045624,0.35359926746905146,-0.4793717380050282,1.004508572075079,1.0131021495900925,34.54405124149121,0.004009048463045624,-0.8248436469230268,0.0
778.0554230213165,20.0,6.9,10.6,11.8,2.2,0.0364579709633483,0.0035354972962624996,0.35359926746905146,-0.540868655091606,1.004508572075079,1.0131021495900925,34.54405124149121,0.0035354972962624996,-0.8248436469230268,1.0
814.5255889892578,21.0,7.2,10.6,11.8,2.2,0.0364579709633483,0.0035354972962624996,0.35359926746905146,-0.540868655091606,1.004508572075079,1.0131021495900925,34.54405124149121,0.0035354972962624996,-0.8248436469230268,1.0
853.1285750865936,22.0,8.2,10.6,11.8,2.2,0.0364579709633483,0.0035354972962624996,0.35359926746905146,-0.540868655091606,1.004508572075079,1.0131021495900925,34.54405124149121,0.0035354972962624996,-0.8248436469230268,1.0
891.6336131095886,23.0,7.9,11.3,12.5,2.3,0.0364579709633483,0.0035354972962624996,0.35359926746905146,-0.540868655091606,1.004508572075079,1.0131021495900925,34.54405124149121,0.0035354972962624996,-0.8248436469230268,1.0
931.6531910896301,24.0,8.9,11.3,12.5,2.3,0.0364579709633483,0.0035354972962624996,0.35359926746905146,-0.540868655091606,1.004508572075079,1.0131021495900925,34.54405124149121,0.0035354972962624996,-0.8248436469230268,1.0
972.1308090686798,25.0,7.9,10.4,11.5,2.2,0.023101343481277098,0.0011055272626528513,0.3330719294696898,-0.856432581783818,1.004508572075079,1.0131021495900925,34.54405124149121,0.0011055272626528513,-0.8948199171046574,0.0
1014.4270780086517,26.0,8.090909090909092,10.454545454545455,11.545454545454545,2.272727272727273,0.023101343481277098,0.0011055272626528513,0.3330719294696898,-0.856432581783818,1.004508572075079,1.0131021495900925,34.54405124149121,0.0011055272626528513,-0.8948199171046574,0.0
1056.6047749519348,27.0,6.111111111111111,10.444444444444445,11.444444444444445,2.2222222222222223,0.023101343481277098,0.0011055272626528513,0.3330719294696898,-0.856432581783818,1.004508572075079,1.0131021495900925,34.54405124149121,0.0011055272626528513,-0.8948199171046574,0.0
1101.4153039455414,28.0,6.555555555555555,10.444444444444445,11.333333333333334,2.2222222222222223,0.023101343481277098,0.0011055272626528513,0.3330719294696898,-0.856432581783818,1.004508572075079,1.0131021495900925,34.54405124149121,0.0011055272626528513,-0.8948199171046574,0.0
1143.1798799037933,29.0,7.555555555555555,10.444444444444445,11.333333333333334,2.2222222222222223,0.023101343481277098,0.0011055272626528513,0.3330719294696898,-0.856432581783818,1.004508572075079,1.0131021495900925,34.54405124149121,0.0011055272626528513,-0.8948199171046574,0.0
1188.4248089790344,30.0,5.5,10.6,11.7,2.3,0.023101343481277098,0.0011055272626528513,0.3330719294696898,-0.856432581783818,1.004508572075079,1.0131021495900925,34.54405124149121,0.0011055272626528513,-0.8948199171046574,0.0
1235.9285070896149,31.0,6.4,10.6,11.7,2.3,0.023101343481277098,0.0011055272626528513,0.3330719294696898,-0.856432581783818,1.004508572075079,1.0131021495900925,34.54405124149121,0.0011055272626528513,-0.8948199171046574,0.0
1279.5871419906616,32.0,6.2727272727272725,11.272727272727273,12.363636363636363,2.4545454545454546,0.023101343481277098,0.0011055272626528513,0.3330719294696898,-0.856432581783818,1.004508572075079,1.0131021495900925,34.54405124149121,0.0011055272626528513,-0.8948199171046574,0.0
1325.4065659046173,33.0,5.833333333333333,11.666666666666666,12.833333333333334,2.5,0.023101343481277098,0.0011055272626528513,0.3330719294696898,-0.856432581783818,1.004508572075079,1.0131021495900925,34.54405124149121,0.0011055272626528513,-0.8948199171046574,1.0
1369.8040609359741,34.0,6.833333333333333,11.666666666666666,12.833333333333334,2.5,0.023101343481277098,0.0011055272626528513,0.3330719294696898,-0.856432581783818,1.004508572075079,1.0131021495900925,34.54405124149121,0.0011055272626528513,-0.8948199171046574,1.0
1420.179013967514,35.0,8.333333333333334,10.0,11.0,2.111111111111111,0.023101343481277098,0.0011055272626528513,0.3330719294696898,-0.856432581783818,1.004508572075079,1.0131021495900925,34.54405124149121,0.0011055272626528513,-0.8948199171046574,0.0
1467.162945985794,36.0,9.333333333333334,10.0,11.0,2.111111111111111,0.023101343481277098,0.0011055272626528513,0.3330719294696898,-0.856432581783818,1.004508572075079,1.0131021495900925,34.54405124149121,0.0011055272626528513,-0.8948199171046574,0.0
1519.630989074707,37.0,9.555555555555555,10.0,11.0,2.111111111111111,0.023101343481277098,0.0011055272626528513,0.3330719294696898,-0.856432581783818,1.004508572075079,1.0131021495900925,34.54405124149121,0.0011055272626528513,-0.8948199171046574,0.0
1568.050763130188,38.0,10.555555555555555,10.0,11.0,2.111111111111111,0.023101343481277098,0.0011055272626528513,0.3330719294696898,-0.856432581783818,1.004508572075079,1.0131021495900925,34.54405124149121,0.0011055272626528513,-0.8948199171046574,0.0
1616.7331569194794,39.0,11.555555555555555,10.0,11.0,2.111111111111111,0.023101343481277098,0.0011055272626528513,0.3330719294696898,-0.856432581783818,1.004508572075079,1.0131021495900925,34.54405124149121,0.0011055272626528513,-0.8948199171046574,0.0
1668.3514111042023,40.0,10.444444444444445,10.0,11.0,2.111111111111111,0.023101343481277098,0.0011055272626528513,0.3330719294696898,-0.856432581783818,1.004508572075079,1.0131021495900925,34.54405124149121,0.0011055272626528513,-0.8948199171046574,0.0
1719.6688539981842,41.0,11.444444444444445,10.0,11.0,2.111111111111111,0.023101343481277098,0.0011055272626528513,0.3330719294696898,-0.856432581783818,1.004508572075079,1.0131021495900925,34.54405124149121,0.0011055272626528513,-0.8948199171046574,0.0
1772.1587591171265,42.0,12.444444444444445,10.0,11.0,2.111111111111111,0.023101343481277098,0.0011055272626528513,0.3330719294696898,-0.856432581783818,1.004508572075079,1.0131021495900925,34.54405124149121,0.0011055272626528513,-0.8948199171046574,0.0
1823.266196012497,43.0,13.444444444444445,10.0,11.0,2.111111111111111,0.023101343481277098,0.0011055272626528513,0.3330719294696898,-0.856432581783818,1.004508572075079,1.0131021495900925,34.54405124149121,0.0011055272626528513,-0.8948199171046574,0.0
1872.708200931549,44.0,14.444444444444445,10.0,11.0,2.111111111111111,0.023101343481277098,0.0011055272626528513,0.3330719294696898,-0.856432581783818,1.004508572075079,1.0131021495900925,34.54405124149121,0.0011055272626528513,-0.8948199171046574,0.0
1923.3927109241486,45.0,13.9,10.0,11.0,2.1,0.023101343481277098,0.0011055272626528513,0.3330719294696898,-0.856432581783818,1.004508572075079,1.0131021495900925,34.54405124149121,0.0011055272626528513,-0.8948199171046574,0.0
1976.9338850975037,46.0,11.6,10.2,11.0,2.2,0.023101343481277098,0.0011055272626528513,0.3330719294696898,-0.856432581783818,1.004508572075079,1.0131021495900925,34.54405124149121,0.0011055272626528513,-0.8948199171046574,0.0
2031.0175609588623,47.0,12.6,10.2,11.0,2.2,0.023101343481277098,0.0011055272626528513,0.3330719294696898,-0.856432581783818,1.004508572075079,1.0131021495900925,34.54405124149121,0.0011055272626528513,-0.8948199171046574,0.0
2085.436373949051,48.0,13.6,10.2,11.0,2.2,0.023101343481277098,0.0011055272626528513,0.3330719294696898,-0.856432581783818,1.004508572075079,1.0131021495900925,34.54405124149121,0.0011055272626528513,-0.8948199171046574,0.0
2138.562644004822,49.0,14.333333333333334,9.0,9.777777777777779,2.111111111111111,0.023101343481277098,0.0011055272626528513,0.3330719294696898,-0.856432581783818,1.004508572075079,1.0131021495900925,34.54405124149121,0.0011055272626528513,-0.8948199171046574,0.0
2191.1016039848328,50.0,15.333333333333334,9.0,9.777777777777779,2.111111111111111,0.023101343481277098,0.0011055272626528513,0.3330719294696898,-0.856432581783818,1.004508572075079,1.0131021495900925,34.54405124149121,0.0011055272626528513,-0.8948199171046574,0.0
