time_stamp,run,compl,age,dim_penalty,minus_spearman,mare,mae,ms_processed_e,eqs_orig_rounded
58.632790088653564,0,10.0,8638.0,0.0,-1.0,1.3250036250658058e-15,4.08260023429904e10,1.911064462235936e22,(6.666666666666667e-11v2*v3) / (v1^2)
35.22943997383118,1,10.0,7444.0,0.0,-1.0,1.3361473053916723e-15,3.8535616108302895e10,2.052735459354452e22,(6.67e-11v2*v3) / (v1^2)
122.23741483688354,2,9.0,8781.0,0.0,-1.0,1.3382931093196918e-15,5.918697090990734e10,2.8555800319469262e22,(6.67e-11v2*v3) / (v1^2)
35.80097699165344,3,10.0,9110.0,0.0,-1.0,1.345452100699121e-15,4.3116809431511505e10,2.115700344264399e22,(6.67e-11v2*v3) / (v1^2)
92.07492113113403,4,9.0,8555.0,0.0,-1.0,1.489479968804485e-15,5.004295336327037e10,2.5413925964836785e22,(6.67e-11v2*v3) / (v1^2)
98.50467705726624,5,10.0,8132.0,0.0,-1.0,1.3361473053916723e-15,3.8535616108302895e10,2.052735459354452e22,(6.67e-11v2*v3) / (v1^2)
618.4146990776062,6,9.0,4161.0,0.0,-1.0,1.4108766766772153e-15,4.997070565551567e10,2.603727211590429e22,(6.666666666666667e-11v2*v3) / (v1^2)
68.93698787689209,7,10.0,7860.0,0.0,-1.0,1.3361473053916723e-15,3.8535616108302895e10,2.052735459354452e22,(6.67e-11v2*v3) / (v1^2)
103.14968800544739,8,9.0,8193.0,0.0,-1.0,1.4986275473782806e-15,5.016808288593733e10,2.541481946082404e22,(6.67e-11v2*v3) / (v1^2)
84.66604495048523,9,10.0,7049.0,0.0,-1.0,1.345452100699121e-15,4.3116809431511505e10,2.115700344264399e22,(6.67e-11v2*v3) / (v1^2)
46.53928995132446,10,10.0,11205.0,0.0,-1.0,1.3441738545295449e-15,4.311649539897868e10,2.1157003410428412e22,(6.67e-11v2*v3) / (v1^2)
146.3708209991455,11,9.0,8997.0,0.0,-1.0,1.4986275473782806e-15,5.016808288593733e10,2.541481946082404e22,(6.67e-11v2*v3) / (v1^2)
133.6398630142212,12,10.0,8346.0,0.0,-1.0,1.3361473053916723e-15,3.8535616108302895e10,2.052735459354452e22,(6.67e-11v2*v3) / (v1^2)
263.2623851299286,13,9.0,4080.0,0.0,-1.0,1.501734488031637e-15,5.002481190726624e10,2.540836308401531e22,(6.67e-11v2*v3) / (v1^2)
127.7724118232727,14,10.0,8720.0,0.0,-1.0,1.3361473053916723e-15,3.8535616108302895e10,2.052735459354452e22,(6.67e-11v2*v3) / (v1^2)
113.93892002105713,15,10.0,8299.0,0.0,-1.0,1.3441738545295449e-15,4.311649539897868e10,2.1157003410428412e22,(6.67e-11v2*v3) / (v1^2)
320.2785520553589,16,10.0,6980.0,0.0,-1.0,1.3361473053916723e-15,3.8535616108302895e10,2.052735459354452e22,(6.67e-11v2*v3) / (v1^2)
25.918605089187622,17,10.0,8437.0,0.0,-1.0,1.374626344902542e-15,4.311684438672817e10,2.115700344927771e22,(6.67e-11v2*v3) / (v1^2)
311.9137599468231,18,14.0,9220.0,0.0,-1.0,1.3564502228521975e-15,4.0754612373394844e10,1.910464944821024e22,(6.67e-11v2*v3) / (v1^2)
959.3123378753662,19,10.0,4238.0,0.0,-1.0,1.2952191311463326e-15,4.0825967387773735e10,1.9110644615652336e22,(6.666666666666667e-11v2*v3) / (v1^2)
65.56814885139465,20,9.0,7666.0,0.0,-1.0,1.5277718875984077e-15,5.020376997020817e10,2.5420929928415955e22,(v2*v3) / (1.4992503748125937e10(v1^2))
98.35448718070984,21,14.0,7727.0,0.0,-1.0,1.40397924247957e-15,4.3277801654449265e10,1.8331029497415895e22,(6.660000000000001e-11v2*v3) / (v1^2)
71.36637806892395,22,10.0,5112.0,0.0,-1.0,1.374626344902542e-15,4.311684438672817e10,2.115700344927771e22,(6.67e-11v2*v3) / (v1^2)
583.6770961284637,23,10.0,6285.0,0.0,-1.0,1.2952191311463326e-15,4.0825967387773735e10,1.9110644615652336e22,(6.666666666666667e-11v2*v3) / (v1^2)
44.83544397354126,24,10.0,8802.0,0.0,-1.0,1.3441738545295449e-15,4.311649539897868e10,2.1157003410428412e22,(6.67e-11v2*v3) / (v1^2)
896.0776600837708,25,9.0,4048.0,0.0,-1.0,1.4986275473782806e-15,5.016808288593733e10,2.541481946082404e22,(6.67e-11v2*v3) / (v1^2)
142.87214398384094,26,9.0,7973.0,0.0,-1.0,1.501734488031637e-15,5.002481190726624e10,2.540836308401531e22,(6.67e-11v2*v3) / (v1^2)
412.08609104156494,27,9.0,6680.0,0.0,-1.0,1.4986275473782806e-15,5.016808288593733e10,2.541481946082404e22,(6.67e-11v2*v3) / (v1^2)
148.11796498298645,28,9.0,7829.0,0.0,-1.0,1.4039275625930362e-15,4.7751760972849525e10,2.3052742663267387e22,(6.666666666666667e-11v2*v3) / (v1^2)
39.68132209777832,29,13.0,10808.0,0.0,-1.0,1.435789995949677e-15,4.079063209072062e10,1.911091367226869e22,(6.660000000000001e-11v2*v3) / (v1^2)
54.84065389633179,30,9.0,8616.0,0.0,-1.0,1.4986275473782806e-15,5.016808288593733e10,2.541481946082404e22,(6.67e-11v2*v3) / (v1^2)
