time_stamp,run,compl,age,dim_penalty,minus_spearman,mare,mae,ms_processed_e,eqs_orig_rounded
21.602384090423584,0,5.0,3015.0,0.0,-0.7251282051282051,0.08248096702502729,1.0646974143767465,1.4683759310354705,log(8.11e6 / v1)
28.363175868988037,1,5.0,1903.0,0.0,-0.7251282051282051,0.08296490235160342,1.0683257219785582,1.4669322644094924,log(8.5e6 / v1)
91.11404705047607,2,5.0,3315.0,0.0,-0.7251282051282051,0.08280359298407981,1.0671163041652934,1.4669190786552841,log(8.36e6 / v1)
43.633594036102295,3,5.0,3698.0,0.0,-0.7251282051282051,0.08274869752421396,1.0667047251724031,1.4670273428206504,log(8.32e6 / v1)
40.943790912628174,4,5.0,2048.0,0.0,-0.7251282051282051,0.08201120064394371,1.0614975630556942,1.4752157557682308,15.9 - log(v1)
42.104198932647705,5,8.0,3322.0,0.0,-0.7251282051282051,0.07665436466583467,0.9968030795520334,1.4108010722603732,15.3 - 0.825log(v1)
19.46663498878479,6,5.0,3608.0,0.0,-0.7251282051282051,0.08288845077263587,1.0677525258717542,1.4668643842156024,log(8.43e6 / v1)
175.18295192718506,7,8.0,3306.0,0.0,-0.7251282051282051,0.07752437221202306,1.0023701512767456,1.391010128567731,15.4 - 0.819log(v1)
36.314451932907104,8,5.0,1771.0,0.0,-0.7251282051282051,0.08338150276766615,1.0714491857422246,1.469253496333771,log(8.85e6 / v1)
313.41017484664917,9,8.0,1625.0,0.0,-0.7251282051282051,0.0781483432669582,1.010515644419392,1.3935707128079498,0.8474576271186441(18.3 - log(v1))
114.32331800460815,10,5.0,1788.0,0.0,-0.7251282051282051,0.08289260824937682,1.0677836965750178,1.4668652202680517,log(8.44e6 / v1)
28.156517028808594,11,9.0,4149.0,0.0,-0.7251282051282051,0.07971502459213833,1.0283150050966323,1.401516328723667,15.6 - 1.78log(sqrt(abs(v1)))
25.103091955184937,12,8.0,3910.0,0.0,-0.7251282051282051,0.07902277253157276,1.0115695128598092,1.408344099163916,15.5 - 0.8log(v1)
33.22949695587158,13,8.0,3714.0,0.0,-0.7251282051282051,0.0798610979182217,1.0301512717203207,1.3970714386985241,16.1 - log(2.2 + v1)
19.926602840423584,14,5.0,3757.0,0.0,-0.7251282051282051,0.08277079970996463,1.0668704364238282,1.4669768675802395,log(8.34e6 / v1)
18.92144012451172,15,5.0,3565.0,0.0,-0.7251282051282051,0.0831491344726673,1.0697070032544749,1.4675520877362105,log(8.65e6 / v1)
40.74832010269165,16,8.0,3682.0,0.0,-0.7251282051282051,0.07604550527898585,0.9843084180018941,1.396351790503873,15.2 - 0.769log(v1)
15.923916816711426,17,5.0,3698.0,0.0,-0.7251282051282051,0.08295627812196638,1.0682610617724657,1.4669190500230909,log(8.49e6 / v1)
398.08313512802124,18,5.0,2956.0,0.0,-0.7251282051282051,0.0826761485038748,1.0661607885190012,1.467258259182663,15.9 - log(v1)
1104.2130920886993,19,5.0,1442.0,0.0,-0.7251282051282051,0.08236705891913355,1.0638433877665248,1.4693626770471246,15.9 - log(v1)
29.977209091186523,20,8.0,1989.0,0.0,-0.7251282051282051,0.07840478822754281,1.0068585700707713,1.395696457078053,-0.804log(4.57e-9v1)
51.05252504348755,21,5.0,3759.0,0.0,-0.7251282051282051,0.08261539895972901,1.0657053184990912,1.4675285477404238,log(8.21e6 / v1)
728.3054220676422,22,8.0,2094.0,0.0,-0.7251282051282051,0.07804881468429528,1.0054791276815964,1.389414313155562,15.4 - 0.813log(v1)
48.909350872039795,23,8.0,2093.0,0.0,-0.7251282051282051,0.07794129048379193,0.997941791944317,1.4149686297582216,0.744(20.6 - log(v1))
86.65376782417297,24,5.0,3415.0,0.0,-0.7251282051282051,0.08291232028061257,1.0679314876306654,1.4668736541531795,log(8.45e6 / v1)
28.976882934570312,25,5.0,1890.0,0.0,-0.7251282051282051,0.08215639677171856,1.062263947232006,1.4718371237344843,15.9 - log(v1)
58.14863300323486,26,5.0,1883.0,0.0,-0.7251282051282051,0.08195797687078543,1.061497563055694,1.4778663010771638,15.8 - log(v1)
23.907647848129272,27,5.0,3989.0,0.0,-0.7251282051282051,0.08252200431874958,1.0650050916976472,1.468080845000182,15.9 - log(v1)
32.081636905670166,28,5.0,1858.0,0.0,-0.7251282051282051,0.08266859974009558,1.0661041916237133,1.4672880301802669,log(8.26e6 / v1)
22.964404106140137,29,7.0,3482.0,0.0,-0.7251282051282051,0.08285159291732992,1.067476183911891,1.4668713336360224,16.6 - log(2v1)
21.271810054779053,30,5.0,3919.0,0.0,-0.7251282051282051,0.08293600652651069,1.068109075381199,1.466893553800768,log(8.47e6 / v1)
